"source_authority","flag","gear","gear_group","species","schooltype","time_start","time_end","geographic_identifier","catchtype","unit","value"
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210050","UNK","MTNO",51.19
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6210065","UNK","NOMT",47
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210055","UNK","MTNO",241.59
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6200080","UNK","NOMT",1
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6215050","UNK","MTNO",2.63
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6210060","UNK","NOMT",15
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6215055","UNK","MTNO",6.39
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6230060","UNK","MTNO",0.67
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6215060","UNK","MTNO",62.57
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6235035","UNK","NOMT",3
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6215065","UNK","MTNO",20.74
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6230065","UNK","MTNO",1.63
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6220050","UNK","MTNO",63.1
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6235030","UNK","MTNO",8.95
"IOTC","TWN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6220060","UNK","MTNO",8.57
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6230100","UNK","MTNO",0.05
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100050","UNK","NO",214
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6230050","UNK","NOMT",1
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100055","UNK","NO",54
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6230080","UNK","NOMT",20
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100060","UNK","NO",262
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6230035","UNK","NOMT",419
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100065","UNK","NO",5822
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6230075","UNK","NOMT",15
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100070","UNK","NO",1662
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6230070","UNK","NOMT",185
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100075","UNK","NO",76
"IOTC","SYC","LL","Longline","YFT","UNK","2009-03-01","2009-04-01","6200075","UNK","NOMT",12.21
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100080","UNK","NO",32
"IOTC","EUREU","ELL","Longline","YFT","UNK","2014-05-01","2014-06-01","5227046","UNK","MT",0.12
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100085","UNK","NO",11
"IOTC","EUREU","ELL","Longline","YFT","UNK","2014-05-01","2014-06-01","5221053","UNK","MT",0.33
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6100090","UNK","NO",200
"IOTC","JPN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6235025","UNK","NO",31
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6105065","UNK","NO",61
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6235030","UNK","NOMT",106
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6105070","UNK","NO",144
"IOTC","TWN","FLL","Longline","YFT","UNK","2015-05-01","2015-06-01","6200075","UNK","MTNO",23.32
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6105090","UNK","NO",6
"IOTC","JPN","LL","Longline","YFT","UNK","2015-10-01","2015-11-01","6230030","UNK","NO",4
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200040","UNK","NO",3395
"IOTC","JPN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6235040","UNK","NO",3
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200045","UNK","NO",3039
"IOTC","SYC","LL","Longline","YFT","UNK","2015-11-01","2015-12-01","6210045","UNK","MTNO",1.32
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200050","UNK","NO",876
"IOTC","JPN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6220035","UNK","NO",71
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200055","UNK","NO",412
"IOTC","SYC","LL","Longline","YFT","UNK","2009-03-01","2009-04-01","6100075","UNK","NOMT",24.51
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200060","UNK","NO",75
"IOTC","JPN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6230080","UNK","NO",9
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200065","UNK","NO",207
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6235025","UNK","NOMT",57
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200070","UNK","NO",997
"IOTC","JPN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6210060","UNK","NO",20
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200075","UNK","NO",509
"IOTC","TWN","LL","Longline","YFT","UNK","2006-07-01","2006-08-01","6225035","UNK","NOMT",505
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200080","UNK","NO",316
"IOTC","CHN","LL","Longline","YFT","UNK","2015-10-01","2015-11-01","6200055","UNK","NOMT",239
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200085","UNK","NO",23
"IOTC","TWN","LL","Longline","YFT","UNK","2013-08-01","2013-09-01","6235020","UNK","NOMT",2
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200090","UNK","NO",376
"IOTC","TWN","LL","Longline","YFT","UNK","2006-07-01","2006-08-01","6230050","UNK","NOMT",50
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6200095","UNK","NO",68
"IOTC","CHN","LL","Longline","YFT","UNK","2015-10-01","2015-11-01","6205050","UNK","NOMT",61
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205040","UNK","NO",4630
"IOTC","TWN","FLL","Longline","YFT","UNK","2011-11-01","2011-12-01","6215110","UNK","NOMT",8
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205045","UNK","NO",17834
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6225035","UNK","MTNO",0.32
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205050","UNK","NO",17119
"IOTC","SYC","ELL","Longline","YFT","UNK","2015-11-01","2015-12-01","5205056","UNK","MTNO",0.74
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205055","UNK","NO",6222
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6215070","UNK","MTNO",7.88
"IOTC","JPN","LL","Longline","YFT","UNK","1954-08-01","1954-09-01","6100080","UNK","NO",647
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6215050","UNK","MTNO",0.13
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205060","UNK","NO",221
"IOTC","EUREU","ELL","Longline","YFT","UNK","2015-05-01","2015-06-01","5222052","UNK","MT",0.36
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205065","UNK","NO",92
"IOTC","AUS","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","6230110","UNK","MT",2.4
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205070","UNK","NO",2263
"IOTC","AUS","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","6225110","UNK","MT",0.84
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205080","UNK","NO",160
"IOTC","JPN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6225035","UNK","NO",4290
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100050","UNK","NO",1501
"IOTC","TWN","FLL","Longline","YFT","UNK","2014-09-01","2014-10-01","6210115","UNK","MTNO",0.32
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100045","UNK","NO",11
"IOTC","MUS","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","5219057","UNK","MT",0.41
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100055","UNK","NO",1081
"IOTC","JPN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6215090","UNK","NO",6
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100050","UNK","NO",2
"IOTC","TWN","LL","Longline","YFT","UNK","2013-07-01","2013-08-01","6110060","UNK","NOMT",33
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100055","UNK","NO",766
"IOTC","MUS","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","5218059","UNK","MT",0.39
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100060","UNK","NO",3853
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6210070","UNK","MTNO",4.15
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100065","UNK","NO",1635
"IOTC","MUS","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","5219059","UNK","MT",0.08
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100070","UNK","NO",821
"IOTC","SYC","LL","Longline","YFT","UNK","2009-03-01","2009-04-01","6100060","UNK","NOMT",111.81
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100075","UNK","NO",772
"IOTC","TWN","FLL","Longline","YFT","UNK","2015-05-01","2015-06-01","6200080","UNK","MTNO",9.41
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100080","UNK","NO",124
"IOTC","MYS","FLL","Longline","YFT","UNK","2013-09-01","2013-10-01","6225055","UNK","MT",0.25
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6100095","UNK","NO",102
"IOTC","MYS","FLL","Longline","YFT","UNK","2013-09-01","2013-10-01","6220050","UNK","MT",0.18
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100060","UNK","NO",264
"IOTC","TWN","FLL","Longline","YFT","UNK","2015-05-01","2015-06-01","6235030","UNK","MTNO",0.63
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6105045","UNK","NO",2
"IOTC","TWN","FLL","Longline","YFT","UNK","2015-05-01","2015-06-01","6200060","UNK","MTNO",24.89
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6105055","UNK","NO",13
"IOTC","SYC","LL","Longline","YFT","UNK","2009-03-01","2009-04-01","6100070","UNK","NOMT",7.05
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6105060","UNK","NO",1210
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6200055","UNK","MTNO",2.11
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6105065","UNK","NO",1402
"IOTC","SYC","LL","Longline","YFT","UNK","2009-03-01","2009-04-01","6205055","UNK","NOMT",26.13
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6105070","UNK","NO",3006
"IOTC","TWN","FLL","Longline","YFT","UNK","2015-05-01","2015-06-01","6100090","UNK","MTNO",0.08
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6105075","UNK","NO",161
"IOTC","JPN","LL","Longline","YFT","UNK","2009-07-01","2009-08-01","6200070","UNK","NO",66
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6110065","UNK","NO",54
"IOTC","MUS","ELL","Longline","YFT","UNK","2014-09-01","2014-10-01","5215058","UNK","MT",0.01
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200040","UNK","NO",12
"IOTC","THA","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6220070","UNK","MT",0.03
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205085","UNK","NO",391
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6200080","UNK","MTNO",2.21
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205090","UNK","NO",5404
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6210065","UNK","MTNO",5.1
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100065","UNK","NO",933
"IOTC","SYC","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6205090","UNK","MTNO",1.56
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100070","UNK","NO",621
"IOTC","SYC","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6205080","UNK","MTNO",7.22
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200050","UNK","NO",334
"IOTC","EUGBR","ELL","Longline","YFT","UNK","2014-04-01","2014-05-01","6225065","UNK","MT",0.26
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200055","UNK","NO",2499
"IOTC","SYC","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6205045","UNK","MTNO",1.32
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200060","UNK","NO",2011
"IOTC","SYC","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6200050","UNK","MTNO",0.66
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200065","UNK","NO",1419
"IOTC","SYC","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6205050","UNK","MTNO",3.76
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100075","UNK","NO",289
"IOTC","SYC","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6200045","UNK","MTNO",3.69
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200070","UNK","NO",2498
"IOTC","TWN","LL","Longline","YFT","UNK","2015-09-01","2015-10-01","6200045","UNK","MTNO",0.21
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200075","UNK","NO",515
"IOTC","SYC","LL","Longline","YFT","UNK","2015-11-01","2015-12-01","6200045","UNK","MTNO",11.13
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100080","UNK","NO",80
"IOTC","SYC","LL","Longline","YFT","UNK","2015-11-01","2015-12-01","6200040","UNK","MTNO",17.23
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200080","UNK","NO",71
"IOTC","ZAF","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","5229032","UNK","MT",0.92
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200085","UNK","NO",125
"IOTC","ZAF","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","5229031","UNK","MT",0.19
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100085","UNK","NO",620
"IOTC","SYC","LL","Longline","YFT","UNK","2014-09-01","2014-10-01","5220055","UNK","MTNO",0.14
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6100090","UNK","NO",239
"IOTC","SYC","LL","Longline","YFT","UNK","2014-09-01","2014-10-01","5205065","UNK","MTNO",9.22
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200095","UNK","NO",683
"IOTC","ZAF","ELL","Longline","YFT","UNK","2013-09-01","2013-10-01","5230031","UNK","MT",0.18
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6200100","UNK","NO",51
"IOTC","SYC","LL","Longline","YFT","UNK","2014-09-01","2014-10-01","5205050","UNK","MTNO",0.02
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205045","UNK","NO",1
"IOTC","SYC","LL","Longline","YFT","UNK","2014-09-01","2014-10-01","5200065","UNK","MTNO",3.93
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205050","UNK","NO",616
"IOTC","JPN","LL","Longline","YFT","UNK","2008-03-01","2008-04-01","6210080","UNK","NO",20
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6105055","UNK","NO",30
"IOTC","IND","LLEX","Longline","YFT","UNK","2013-03-01","2013-04-01","5115070","UNK","MT",0.42
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205055","UNK","NO",341
"IOTC","TWN","LL","Longline","YFT","UNK","2005-12-01","2006-01-01","6100075","UNK","NOMT",495
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205060","UNK","NO",714
"IOTC","TWN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6235070","UNK","MTNO",0.21
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6105065","UNK","NO",48
"IOTC","ZAF","ELL","Longline","YFT","UNK","2007-11-01","2007-12-01","5228038","UNK","MT",1.69
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205065","UNK","NO",1355
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6210045","UNK","NO",1445
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205070","UNK","NO",1236
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6210075","UNK","NO",74
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205095","UNK","NO",4066
"IOTC","KOR","LL","Longline","YFT","UNK","2015-11-01","2015-12-01","6225035","UNK","NO",1
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6105070","UNK","NO",46
"IOTC","TWN","LL","Longline","YFT","UNK","2011-01-01","2011-02-01","6230040","UNK","MTNO",0.18
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6105080","UNK","NO",39
"IOTC","SYC","LL","Longline","YFT","UNK","2015-02-01","2015-03-01","6100065","UNK","NOMT",23.19
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205075","UNK","NO",881
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6210070","UNK","NO",123
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205080","UNK","NO",336
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6205095","UNK","NO",8
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205090","UNK","NO",80
"IOTC","TWN","LL","Longline","YFT","UNK","2013-09-01","2013-10-01","6210055","UNK","NOMT",17
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205095","UNK","NO",49
"IOTC","TWN","LL","Longline","YFT","UNK","2013-09-01","2013-10-01","6210075","UNK","NOMT",5
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6105085","UNK","NO",269
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6210040","UNK","NO",7387
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6205100","UNK","NO",38
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6205090","UNK","NO",24
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210040","UNK","NO",2
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6205065","UNK","NO",245
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6200040","UNK","NO",288
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6205085","UNK","NO",92
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210050","UNK","NO",319
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6210050","UNK","NO",23
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210055","UNK","NO",1052
"IOTC","EUREU","ELL","Longline","YFT","UNK","2014-09-01","2014-10-01","5222048","UNK","MT",0.05
"IOTC","JPN","LL","Longline","YFT","UNK","1956-09-01","1956-10-01","6205100","UNK","NO",396
"IOTC","ZAF","ELL","Longline","YFT","UNK","2007-11-01","2007-12-01","5228035","UNK","MT",1.56
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6200045","UNK","NO",798
"IOTC","JPN","LL","Longline","YFT","UNK","2006-04-01","2006-05-01","6210060","UNK","NO",1053
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210060","UNK","NO",41
"IOTC","TWN","FLL","Longline","YFT","UNK","2015-09-01","2015-10-01","6200065","UNK","MTNO",1.62
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210065","UNK","NO",215
"IOTC","JPN","LL","Longline","YFT","UNK","2013-09-01","2013-10-01","6225035","UNK","NO",2175
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6200050","UNK","NO",8240
"IOTC","TWN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6235060","UNK","MTNO",0.38
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210075","UNK","NO",108
"IOTC","TWN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6235055","UNK","MTNO",0.05
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210080","UNK","NO",107
"IOTC","TWN","LL","Longline","YFT","UNK","2013-11-01","2013-12-01","6225050","UNK","NOMT",20
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6200055","UNK","NO",2685
"IOTC","MUS","LL","Longline","YFT","UNK","2007-11-01","2007-12-01","6225065","UNK","MT",0.58
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210095","UNK","NO",145
"IOTC","TWN","FLL","Longline","YFT","UNK","2013-10-01","2013-11-01","6225040","UNK","NOMT",121
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210115","UNK","NO",838
"IOTC","TWN","LL","Longline","YFT","UNK","2015-04-01","2015-05-01","6235025","UNK","MTNO",0.57
"IOTC","JPN","LL","Longline","YFT","UNK","1963-02-01","1963-03-01","6200060","UNK","NO",794
"IOTC","SYC","ELL","Longline","YFT","UNK","2015-11-01","2015-12-01","5204056","UNK","MTNO",0.24
"IOTC","JPN","LL","Longline","YFT","UNK","1967-11-01","1967-12-01","6210120","UNK","NO",5396
"IOTC","SYC","ELL","Longline","YFT","UNK","2015-11-01","2015-12-01","5203058","UNK","MTNO",1.32
